Temperature - (Celsius), Year, Statistics, Country, ISO3
17.0546, 1999, Aug Average, Slovakia, SVK
16.0799, 1999, Sep Average, Slovakia, SVK
8.70446, 1999, Oct Average, Slovakia, SVK
1.41442, 1999, Nov Average, Slovakia, SVK
-1.7352, 1999, Dec Average, Slovakia, SVK
-4.0777, 2000, Jan Average, Slovakia, SVK
1.17616, 2000, Feb Average, Slovakia, SVK
3.32579, 2000, Mar Average, Slovakia, SVK
11.2838, 2000, Apr Average, Slovakia, SVK
14.8663, 2000, May Average, Slovakia, SVK
17.4171, 2000, Jun Average, Slovakia, SVK
16.5076, 2000, Jul Average, Slovakia, SVK
19.3684, 2000, Aug Average, Slovakia, SVK
12.8035, 2000, Sep Average, Slovakia, SVK
11.6564, 2000, Oct Average, Slovakia, SVK
6.3564, 2000, Nov Average, Slovakia, SVK
0.31199, 2000, Dec Average, Slovakia, SVK
-1.6068, 2001, Jan Average, Slovakia, SVK
0.19739, 2001, Feb Average, Slovakia, SVK
4.40678, 2001, Mar Average, Slovakia, SVK
7.86455, 2001, Apr Average, Slovakia, SVK
14.6803, 2001, May Average, Slovakia, SVK
14.8656, 2001, Jun Average, Slovakia, SVK
18.7095, 2001, Jul Average, Slovakia, SVK
19.3548, 2001, Aug Average, Slovakia, SVK
12.03, 2001, Sep Average, Slovakia, SVK
11.4544, 2001, Oct Average, Slovakia, SVK
1.30004, 2001, Nov Average, Slovakia, SVK
-5.7924, 2001, Dec Average, Slovakia, SVK
-2.5603, 2002, Jan Average, Slovakia, SVK
2.91735, 2002, Feb Average, Slovakia, SVK
5.03103, 2002, Mar Average, Slovakia, SVK
8.22432, 2002, Apr Average, Slovakia, SVK
15.8742, 2002, May Average, Slovakia, SVK
17.6287, 2002, Jun Average, Slovakia, SVK
19.7846, 2002, Jul Average, Slovakia, SVK
18.797, 2002, Aug Average, Slovakia, SVK
12.8144, 2002, Sep Average, Slovakia, SVK
7.65847, 2002, Oct Average, Slovakia, SVK
5.03913, 2002, Nov Average, Slovakia, SVK
-4.2368, 2002, Dec Average, Slovakia, SVK
-3.8731, 2003, Jan Average, Slovakia, SVK
-5.3372, 2003, Feb Average, Slovakia, SVK
2.68868, 2003, Mar Average, Slovakia, SVK
7.48398, 2003, Apr Average, Slovakia, SVK
16.1616, 2003, May Average, Slovakia, SVK
18.4959, 2003, Jun Average, Slovakia, SVK
19.0379, 2003, Jul Average, Slovakia, SVK
20.2857, 2003, Aug Average, Slovakia, SVK
13.8615, 2003, Sep Average, Slovakia, SVK
6.16125, 2003, Oct Average, Slovakia, SVK
4.85111, 2003, Nov Average, Slovakia, SVK
-1.2341, 2003, Dec Average, Slovakia, SVK
-4.813, 2004, Jan Average, Slovakia, SVK
-0.4211, 2004, Feb Average, Slovakia, SVK
2.97621, 2004, Mar Average, Slovakia, SVK
9.09387, 2004, Apr Average, Slovakia, SVK
11.7636, 2004, May Average, Slovakia, SVK
15.807, 2004, Jun Average, Slovakia, SVK
17.8024, 2004, Jul Average, Slovakia, SVK
18.2624, 2004, Aug Average, Slovakia, SVK
13.248, 2004, Sep Average, Slovakia, SVK
10.0917, 2004, Oct Average, Slovakia, SVK
3.67378, 2004, Nov Average, Slovakia, SVK
-0.8139, 2004, Dec Average, Slovakia, SVK
-1.8528, 2005, Jan Average, Slovakia, SVK
-4.3869, 2005, Feb Average, Slovakia, SVK
0.87402, 2005, Mar Average, Slovakia, SVK
9.04975, 2005, Apr Average, Slovakia, SVK
13.674, 2005, May Average, Slovakia, SVK
16.1122, 2005, Jun Average, Slovakia, SVK
18.4607, 2005, Jul Average, Slovakia, SVK
16.8795, 2005, Aug Average, Slovakia, SVK
14.5526, 2005, Sep Average, Slovakia, SVK
9.12725, 2005, Oct Average, Slovakia, SVK
1.80671, 2005, Nov Average, Slovakia, SVK
-1.8305, 2005, Dec Average, Slovakia, SVK
-6.8727, 2006, Jan Average, Slovakia, SVK
-3.5411, 2006, Feb Average, Slovakia, SVK
0.72367, 2006, Mar Average, Slovakia, SVK
9.29878, 2006, Apr Average, Slovakia, SVK
12.6897, 2006, May Average, Slovakia, SVK
16.7013, 2006, Jun Average, Slovakia, SVK
20.5531, 2006, Jul Average, Slovakia, SVK
16.4256, 2006, Aug Average, Slovakia, SVK
15.4577, 2006, Sep Average, Slovakia, SVK
10.5042, 2006, Oct Average, Slovakia, SVK
5.22791, 2006, Nov Average, Slovakia, SVK
0.83406, 2006, Dec Average, Slovakia, SVK
2.44606, 2007, Jan Average, Slovakia, SVK
2.16212, 2007, Feb Average, Slovakia, SVK
5.92395, 2007, Mar Average, Slovakia, SVK
10.0475, 2007, Apr Average, Slovakia, SVK
14.9488, 2007, May Average, Slovakia, SVK
18.4311, 2007, Jun Average, Slovakia, SVK
19.6876, 2007, Jul Average, Slovakia, SVK
19.1329, 2007, Aug Average, Slovakia, SVK
12.1404, 2007, Sep Average, Slovakia, SVK
8.16367, 2007, Oct Average, Slovakia, SVK
1.4876, 2007, Nov Average, Slovakia, SVK
-2.43, 2007, Dec Average, Slovakia, SVK
-0.1749, 2008, Jan Average, Slovakia, SVK
1.85014, 2008, Feb Average, Slovakia, SVK
3.79485, 2008, Mar Average, Slovakia, SVK
8.84682, 2008, Apr Average, Slovakia, SVK
13.6893, 2008, May Average, Slovakia, SVK
17.8001, 2008, Jun Average, Slovakia, SVK
18.2277, 2008, Jul Average, Slovakia, SVK
18.5711, 2008, Aug Average, Slovakia, SVK
13.0257, 2008, Sep Average, Slovakia, SVK
9.95744, 2008, Oct Average, Slovakia, SVK
4.78927, 2008, Nov Average, Slovakia, SVK
0.63289, 2008, Dec Average, Slovakia, SVK
-3.8529, 2009, Jan Average, Slovakia, SVK
-1.0127, 2009, Feb Average, Slovakia, SVK
2.99217, 2009, Mar Average, Slovakia, SVK
11.7057, 2009, Apr Average, Slovakia, SVK
14.0078, 2009, May Average, Slovakia, SVK
15.8652, 2009, Jun Average, Slovakia, SVK
19.4906, 2009, Jul Average, Slovakia, SVK
19.1357, 2009, Aug Average, Slovakia, SVK
15.7352, 2009, Sep Average, Slovakia, SVK
8.53753, 2009, Oct Average, Slovakia, SVK
4.84307, 2009, Nov Average, Slovakia, SVK
-0.9024, 2009, Dec Average, Slovakia, SVK
-4.6993, 2010, Jan Average, Slovakia, SVK
-1.5529, 2010, Feb Average, Slovakia, SVK
3.55634, 2010, Mar Average, Slovakia, SVK
8.82652, 2010, Apr Average, Slovakia, SVK
12.9486, 2010, May Average, Slovakia, SVK
16.9681, 2010, Jun Average, Slovakia, SVK
20.0556, 2010, Jul Average, Slovakia, SVK
18.2434, 2010, Aug Average, Slovakia, SVK
12.343, 2010, Sep Average, Slovakia, SVK
6.23618, 2010, Oct Average, Slovakia, SVK
6.16597, 2010, Nov Average, Slovakia, SVK
-4.406, 2010, Dec Average, Slovakia, SVK
-2.3362, 2011, Jan Average, Slovakia, SVK
-2.4761, 2011, Feb Average, Slovakia, SVK
3.8886, 2011, Mar Average, Slovakia, SVK
10.4842, 2011, Apr Average, Slovakia, SVK
13.6863, 2011, May Average, Slovakia, SVK
17.4227, 2011, Jun Average, Slovakia, SVK
17.5672, 2011, Jul Average, Slovakia, SVK
19.2403, 2011, Aug Average, Slovakia, SVK
16.0786, 2011, Sep Average, Slovakia, SVK
8.1932, 2011, Oct Average, Slovakia, SVK
0.97074, 2011, Nov Average, Slovakia, SVK
0.67092, 2011, Dec Average, Slovakia, SVK
-1.7411, 2012, Jan Average, Slovakia, SVK
-6.0968, 2012, Feb Average, Slovakia, SVK
5.09393, 2012, Mar Average, Slovakia, SVK
9.47387, 2012, Apr Average, Slovakia, SVK
14.655, 2012, May Average, Slovakia, SVK
17.977, 2012, Jun Average, Slovakia, SVK
19.9949, 2012, Jul Average, Slovakia, SVK
19.542, 2012, Aug Average, Slovakia, SVK
15.347, 2012, Sep Average, Slovakia, SVK
9.09388, 2012, Oct Average, Slovakia, SVK
5.38641, 2012, Nov Average, Slovakia, SVK
-2.9917, 2012, Dec Average, Slovakia, SVK
-2.7718, 2013, Jan Average, Slovakia, SVK
-0.5174, 2013, Feb Average, Slovakia, SVK
0.5305, 2013, Mar Average, Slovakia, SVK
9.43628, 2013, Apr Average, Slovakia, SVK
13.6845, 2013, May Average, Slovakia, SVK
17.0741, 2013, Jun Average, Slovakia, SVK
19.5878, 2013, Jul Average, Slovakia, SVK
19.6053, 2013, Aug Average, Slovakia, SVK
12.5192, 2013, Sep Average, Slovakia, SVK
10.3634, 2013, Oct Average, Slovakia, SVK
5.02455, 2013, Nov Average, Slovakia, SVK
0.05934, 2013, Dec Average, Slovakia, SVK
0.08906, 2014, Jan Average, Slovakia, SVK
2.59224, 2014, Feb Average, Slovakia, SVK
7.01368, 2014, Mar Average, Slovakia, SVK
10.1897, 2014, Apr Average, Slovakia, SVK
13.0977, 2014, May Average, Slovakia, SVK
16.8806, 2014, Jun Average, Slovakia, SVK
19.4655, 2014, Jul Average, Slovakia, SVK
17.2719, 2014, Aug Average, Slovakia, SVK
14.868, 2014, Sep Average, Slovakia, SVK
10.4418, 2014, Oct Average, Slovakia, SVK
5.53508, 2014, Nov Average, Slovakia, SVK
0.77005, 2014, Dec Average, Slovakia, SVK
-0.017, 2015, Jan Average, Slovakia, SVK
-0.2339, 2015, Feb Average, Slovakia, SVK
4.49817, 2015, Mar Average, Slovakia, SVK
8.43414, 2015, Apr Average, Slovakia, SVK
13.1729, 2015, May Average, Slovakia, SVK
17.2709, 2015, Jun Average, Slovakia, SVK
20.5453, 2015, Jul Average, Slovakia, SVK
20.8816, 2015, Aug Average, Slovakia, SVK
15.2986, 2015, Sep Average, Slovakia, SVK
8.35133, 2015, Oct Average, Slovakia, SVK
4.85065, 2015, Nov Average, Slovakia, SVK
1.48832, 2015, Dec Average, Slovakia, SVK
-3.1293, 2016, Jan Average, Slovakia, SVK
3.77405, 2016, Feb Average, Slovakia, SVK
4.52999, 2016, Mar Average, Slovakia, SVK
9.49414, 2016, Apr Average, Slovakia, SVK
13.528, 2016, May Average, Slovakia, SVK
17.9582, 2016, Jun Average, Slovakia, SVK
19.2249, 2016, Jul Average, Slovakia, SVK
17.8671, 2016, Aug Average, Slovakia, SVK
15.9279, 2016, Sep Average, Slovakia, SVK
7.83732, 2016, Oct Average, Slovakia, SVK
3.02153, 2016, Nov Average, Slovakia, SVK
-2.0742, 2016, Dec Average, Slovakia, SVK
-0.2654, 1991, Jan Average, Slovenia, SVN
-2.4743, 1991, Feb Average, Slovenia, SVN
6.89128, 1991, Mar Average, Slovenia, SVN
7.14773, 1991, Apr Average, Slovenia, SVN
9.6749, 1991, May Average, Slovenia, SVN
15.8962, 1991, Jun Average, Slovenia, SVN
19.4344, 1991, Jul Average, Slovenia, SVN
18.8101, 1991, Aug Average, Slovenia, SVN
15.9769, 1991, Sep Average, Slovenia, SVN
8.50766, 1991, Oct Average, Slovenia, SVN
4.29735, 1991, Nov Average, Slovenia, SVN
-1.6173, 1991, Dec Average, Slovenia, SVN
0.49425, 1992, Jan Average, Slovenia, SVN
1.97814, 1992, Feb Average, Slovenia, SVN
4.67707, 1992, Mar Average, Slovenia, SVN
8.6392, 1992, Apr Average, Slovenia, SVN
14.0325, 1992, May Average, Slovenia, SVN
16.712, 1992, Jun Average, Slovenia, SVN
19.2996, 1992, Jul Average, Slovenia, SVN
21.2043, 1992, Aug Average, Slovenia, SVN
15.2488, 1992, Sep Average, Slovenia, SVN
8.68232, 1992, Oct Average, Slovenia, SVN
5.53868, 1992, Nov Average, Slovenia, SVN
0.37243, 1992, Dec Average, Slovenia, SVN
0.36002, 1993, Jan Average, Slovenia, SVN
-0.0271, 1993, Feb Average, Slovenia, SVN
3.37713, 1993, Mar Average, Slovenia, SVN
9.32273, 1993, Apr Average, Slovenia, SVN
15.2923, 1993, May Average, Slovenia, SVN
17.1867, 1993, Jun Average, Slovenia, SVN
17.8152, 1993, Jul Average, Slovenia, SVN
18.9607, 1993, Aug Average, Slovenia, SVN
13.9606, 1993, Sep Average, Slovenia, SVN
10.5947, 1993, Oct Average, Slovenia, SVN
1.96354, 1993, Nov Average, Slovenia, SVN
0.84406, 1993, Dec Average, Slovenia, SVN
2.00405, 1994, Jan Average, Slovenia, SVN
0.89602, 1994, Feb Average, Slovenia, SVN
8.01667, 1994, Mar Average, Slovenia, SVN
8.32266, 1994, Apr Average, Slovenia, SVN
13.5418, 1994, May Average, Slovenia, SVN
17.1279, 1994, Jun Average, Slovenia, SVN
20.878, 1994, Jul Average, Slovenia, SVN
20.2758, 1994, Aug Average, Slovenia, SVN
16.0136, 1994, Sep Average, Slovenia, SVN
8.68079, 1994, Oct Average, Slovenia, SVN
7.18592, 1994, Nov Average, Slovenia, SVN
1.53408, 1994, Dec Average, Slovenia, SVN
-1.1591, 1995, Jan Average, Slovenia, SVN
3.52058, 1995, Feb Average, Slovenia, SVN
3.37824, 1995, Mar Average, Slovenia, SVN
9.1539, 1995, Apr Average, Slovenia, SVN
13.0994, 1995, May Average, Slovenia, SVN
15.2033, 1995, Jun Average, Slovenia, SVN
20.6941, 1995, Jul Average, Slovenia, SVN
17.4871, 1995, Aug Average, Slovenia, SVN
13.1543, 1995, Sep Average, Slovenia, SVN
11.5502, 1995, Oct Average, Slovenia, SVN
3.40535, 1995, Nov Average, Slovenia, SVN
0.05256, 1995, Dec Average, Slovenia, SVN
-0.8045, 1996, Jan Average, Slovenia, SVN
-2.0539, 1996, Feb Average, Slovenia, SVN
1.65275, 1996, Mar Average, Slovenia, SVN
8.73747, 1996, Apr Average, Slovenia, SVN
13.9924, 1996, May Average, Slovenia, SVN
17.595, 1996, Jun Average, Slovenia, SVN
17.2008, 1996, Jul Average, Slovenia, SVN
17.7468, 1996, Aug Average, Slovenia, SVN
11.6192, 1996, Sep Average, Slovenia, SVN
10.1025, 1996, Oct Average, Slovenia, SVN
6.09771, 1996, Nov Average, Slovenia, SVN
-1.3418, 1996, Dec Average, Slovenia, SVN
-0.3886, 1997, Jan Average, Slovenia, SVN
2.63586, 1997, Feb Average, Slovenia, SVN
5.7552, 1997, Mar Average, Slovenia, SVN
6.25767, 1997, Apr Average, Slovenia, SVN
14.0058, 1997, May Average, Slovenia, SVN
16.9419, 1997, Jun Average, Slovenia, SVN
17.6578, 1997, Jul Average, Slovenia, SVN
18.504, 1997, Aug Average, Slovenia, SVN
15.593, 1997, Sep Average, Slovenia, SVN
8.54888, 1997, Oct Average, Slovenia, SVN
4.87009, 1997, Nov Average, Slovenia, SVN
1.75977, 1997, Dec Average, Slovenia, SVN
1.27403, 1998, Jan Average, Slovenia, SVN
4.0878, 1998, Feb Average, Slovenia, SVN
3.90832, 1998, Mar Average, Slovenia, SVN
9.47475, 1998, Apr Average, Slovenia, SVN
13.5817, 1998, May Average, Slovenia, SVN
17.8625, 1998, Jun Average, Slovenia, SVN
19.1395, 1998, Jul Average, Slovenia, SVN
19.5262, 1998, Aug Average, Slovenia, SVN
14.1572, 1998, Sep Average, Slovenia, SVN
10.2789, 1998, Oct Average, Slovenia, SVN
2.47516, 1998, Nov Average, Slovenia, SVN
-1.5971, 1998, Dec Average, Slovenia, SVN
-0.2357, 1999, Jan Average, Slovenia, SVN
-0.4332, 1999, Feb Average, Slovenia, SVN
5.80529, 1999, Mar Average, Slovenia, SVN
9.70006, 1999, Apr Average, Slovenia, SVN
14.4118, 1999, May Average, Slovenia, SVN
16.9399, 1999, Jun Average, Slovenia, SVN
19.2341, 1999, Jul Average, Slovenia, SVN
18.4665, 1999, Aug Average, Slovenia, SVN
16.6949, 1999, Sep Average, Slovenia, SVN
10.8487, 1999, Oct Average, Slovenia, SVN
3.05872, 1999, Nov Average, Slovenia, SVN
-0.4304, 1999, Dec Average, Slovenia, SVN
-2.4361, 2000, Jan Average, Slovenia, SVN
2.7151, 2000, Feb Average, Slovenia, SVN
5.46124, 2000, Mar Average, Slovenia, SVN
11.2424, 2000, Apr Average, Slovenia, SVN
15.1838, 2000, May Average, Slovenia, SVN
18.4865, 2000, Jun Average, Slovenia, SVN
17.2029, 2000, Jul Average, Slovenia, SVN
20.099, 2000, Aug Average, Slovenia, SVN
15.0327, 2000, Sep Average, Slovenia, SVN
11.816, 2000, Oct Average, Slovenia, SVN
6.98865, 2000, Nov Average, Slovenia, SVN
2.55447, 2000, Dec Average, Slovenia, SVN
0.704, 2001, Jan Average, Slovenia, SVN
2.55973, 2001, Feb Average, Slovenia, SVN
7.05816, 2001, Mar Average, Slovenia, SVN
7.814, 2001, Apr Average, Slovenia, SVN
15.4678, 2001, May Average, Slovenia, SVN
15.656, 2001, Jun Average, Slovenia, SVN
19.2297, 2001, Jul Average, Slovenia, SVN
20.3886, 2001, Aug Average, Slovenia, SVN
12.0945, 2001, Sep Average, Slovenia, SVN
13.0171, 2001, Oct Average, Slovenia, SVN
3.19032, 2001, Nov Average, Slovenia, SVN
-3.0369, 2001, Dec Average, Slovenia, SVN
-0.4833, 2002, Jan Average, Slovenia, SVN
3.87599, 2002, Feb Average, Slovenia, SVN
6.70902, 2002, Mar Average, Slovenia, SVN
8.38293, 2002, Apr Average, Slovenia, SVN
14.9126, 2002, May Average, Slovenia, SVN
18.8965, 2002, Jun Average, Slovenia, SVN
19.2252, 2002, Jul Average, Slovenia, SVN
18.4671, 2002, Aug Average, Slovenia, SVN
13.4839, 2002, Sep Average, Slovenia, SVN
9.64994, 2002, Oct Average, Slovenia, SVN
7.2462, 2002, Nov Average, Slovenia, SVN
1.23921, 2002, Dec Average, Slovenia, SVN
-1.5129, 2003, Jan Average, Slovenia, SVN
-2.2714, 2003, Feb Average, Slovenia, SVN
5.38985, 2003, Mar Average, Slovenia, SVN
8.1078, 2003, Apr Average, Slovenia, SVN
16.0169, 2003, May Average, Slovenia, SVN
19.5098, 2003, Jun Average, Slovenia, SVN
20.1636, 2003, Jul Average, Slovenia, SVN
21.8087, 2003, Aug Average, Slovenia, SVN
14.1932, 2003, Sep Average, Slovenia, SVN
7.32807, 2003, Oct Average, Slovenia, SVN
6.60214, 2003, Nov Average, Slovenia, SVN
0.94312, 2003, Dec Average, Slovenia, SVN
-1.9748, 2004, Jan Average, Slovenia, SVN
1.02834, 2004, Feb Average, Slovenia, SVN
3.50149, 2004, Mar Average, Slovenia, SVN
9.01518, 2004, Apr Average, Slovenia, SVN
11.7546, 2004, May Average, Slovenia, SVN
16.3295, 2004, Jun Average, Slovenia, SVN
18.5693, 2004, Jul Average, Slovenia, SVN
18.7659, 2004, Aug Average, Slovenia, SVN
14.4587, 2004, Sep Average, Slovenia, SVN
11.6541, 2004, Oct Average, Slovenia, SVN
4.80023, 2004, Nov Average, Slovenia, SVN
1.37888, 2004, Dec Average, Slovenia, SVN
-0.8354, 2005, Jan Average, Slovenia, SVN
-2.4626, 2005, Feb Average, Slovenia, SVN
3.3361, 2005, Mar Average, Slovenia, SVN
8.74916, 2005, Apr Average, Slovenia, SVN
14.1291, 2005, May Average, Slovenia, SVN
17.3865, 2005, Jun Average, Slovenia, SVN
18.9021, 2005, Jul Average, Slovenia, SVN
16.5906, 2005, Aug Average, Slovenia, SVN
15.1817, 2005, Sep Average, Slovenia, SVN
10.7159, 2005, Oct Average, Slovenia, SVN
3.88496, 2005, Nov Average, Slovenia, SVN
-1.1512, 2005, Dec Average, Slovenia, SVN
-2.8141, 2006, Jan Average, Slovenia, SVN
-0.5108, 2006, Feb Average, Slovenia, SVN
2.69963, 2006, Mar Average, Slovenia, SVN
9.45744, 2006, Apr Average, Slovenia, SVN
13.0745, 2006, May Average, Slovenia, SVN
17.4094, 2006, Jun Average, Slovenia, SVN
21.4242, 2006, Jul Average, Slovenia, SVN
15.967, 2006, Aug Average, Slovenia, SVN
16.6247, 2006, Sep Average, Slovenia, SVN
12.4001, 2006, Oct Average, Slovenia, SVN
6.66371, 2006, Nov Average, Slovenia, SVN
2.79371, 2006, Dec Average, Slovenia, SVN
3.42274, 2007, Jan Average, Slovenia, SVN
4.31771, 2007, Feb Average, Slovenia, SVN
6.27649, 2007, Mar Average, Slovenia, SVN
12.1196, 2007, Apr Average, Slovenia, SVN
15.1356, 2007, May Average, Slovenia, SVN
18.7199, 2007, Jun Average, Slovenia, SVN
19.8148, 2007, Jul Average, Slovenia, SVN
18.4893, 2007, Aug Average, Slovenia, SVN
12.8717, 2007, Sep Average, Slovenia, SVN
9.088, 2007, Oct Average, Slovenia, SVN
3.40834, 2007, Nov Average, Slovenia, SVN
-0.1954, 2007, Dec Average, Slovenia, SVN
1.87053, 2008, Jan Average, Slovenia, SVN
3.27792, 2008, Feb Average, Slovenia, SVN
4.45028, 2008, Mar Average, Slovenia, SVN
8.79769, 2008, Apr Average, Slovenia, SVN
14.7876, 2008, May Average, Slovenia, SVN
18.3006, 2008, Jun Average, Slovenia, SVN
19.1809, 2008, Jul Average, Slovenia, SVN
19.2497, 2008, Aug Average, Slovenia, SVN
13.4202, 2008, Sep Average, Slovenia, SVN
11.1434, 2008, Oct Average, Slovenia, SVN
5.70225, 2008, Nov Average, Slovenia, SVN
1.18213, 2008, Dec Average, Slovenia, SVN
-1.303, 2009, Jan Average, Slovenia, SVN
0.41272, 2009, Feb Average, Slovenia, SVN
4.48674, 2009, Mar Average, Slovenia, SVN
11.6904, 2009, Apr Average, Slovenia, SVN
15.4191, 2009, May Average, Slovenia, SVN
16.4721, 2009, Jun Average, Slovenia, SVN
19.6365, 2009, Jul Average, Slovenia, SVN
20.2841, 2009, Aug Average, Slovenia, SVN
16.3653, 2009, Sep Average, Slovenia, SVN
9.69846, 2009, Oct Average, Slovenia, SVN
6.48893, 2009, Nov Average, Slovenia, SVN
0.27657, 2009, Dec Average, Slovenia, SVN
-2.0856, 2010, Jan Average, Slovenia, SVN
0.39573, 2010, Feb Average, Slovenia, SVN
4.21158, 2010, Mar Average, Slovenia, SVN
9.50493, 2010, Apr Average, Slovenia, SVN
13.1315, 2010, May Average, Slovenia, SVN
17.5752, 2010, Jun Average, Slovenia, SVN
20.7995, 2010, Jul Average, Slovenia, SVN
18.4145, 2010, Aug Average, Slovenia, SVN
13.5054, 2010, Sep Average, Slovenia, SVN
8.48805, 2010, Oct Average, Slovenia, SVN
6.24449, 2010, Nov Average, Slovenia, SVN
-1.7473, 2010, Dec Average, Slovenia, SVN
-0.2302, 2011, Jan Average, Slovenia, SVN
1.16366, 2011, Feb Average, Slovenia, SVN
5.33183, 2011, Mar Average, Slovenia, SVN
11.3012, 2011, Apr Average, Slovenia, SVN
14.5008, 2011, May Average, Slovenia, SVN
17.8222, 2011, Jun Average, Slovenia, SVN
18.4101, 2011, Jul Average, Slovenia, SVN
20.4217, 2011, Aug Average, Slovenia, SVN
17.7303, 2011, Sep Average, Slovenia, SVN
9.52551, 2011, Oct Average, Slovenia, SVN
4.83789, 2011, Nov Average, Slovenia, SVN
1.74401, 2011, Dec Average, Slovenia, SVN
-0.0273, 2012, Jan Average, Slovenia, SVN
-3.2198, 2012, Feb Average, Slovenia, SVN
7.74469, 2012, Mar Average, Slovenia, SVN
9.42468, 2012, Apr Average, Slovenia, SVN
14.1139, 2012, May Average, Slovenia, SVN
18.9573, 2012, Jun Average, Slovenia, SVN
20.3882, 2012, Jul Average, Slovenia, SVN
20.8059, 2012, Aug Average, Slovenia, SVN
15.7797, 2012, Sep Average, Slovenia, SVN
10.717, 2012, Oct Average, Slovenia, SVN
7.17531, 2012, Nov Average, Slovenia, SVN
-0.2204, 2012, Dec Average, Slovenia, SVN
0.20672, 2013, Jan Average, Slovenia, SVN
-0.5138, 2013, Feb Average, Slovenia, SVN
3.03938, 2013, Mar Average, Slovenia, SVN
10.2716, 2013, Apr Average, Slovenia, SVN
12.8045, 2013, May Average, Slovenia, SVN
16.959, 2013, Jun Average, Slovenia, SVN
20.9468, 2013, Jul Average, Slovenia, SVN
20.2331, 2013, Aug Average, Slovenia, SVN
14.4778, 2013, Sep Average, Slovenia, SVN
11.3192, 2013, Oct Average, Slovenia, SVN
5.40222, 2013, Nov Average, Slovenia, SVN
2.26261, 2013, Dec Average, Slovenia, SVN
2.7125, 2014, Jan Average, Slovenia, SVN
